id,timestamp,longitude,latitude,description,geometry
0,1994/05/13 00:00:00+00,-121.8053,48.64056,Report 60: Missing Cattle and large footprints found Class B; Skagit County,POINT (-121.8053 48.64056)
2949,2003/10/26 00:00:00+00,-84.869,33.5388,"Report 7113: Brothers have close, long sighting of ""thing"" in Wolf Creek Class A; Carroll County",POINT (-84.869 33.5388)
2950,1999/11/25 00:00:00+00,-83.714,34.672,Report 7237: Evening sighting by motorist on Hwy 75 near Duke's Creek Class A; White County,POINT (-83.714 34.672)
2951,2004/04/01 00:00:00+00,-82.24886,32.38575,Report 8454: Multiple witness sighting on Hwy. 16 near the Emanuel/Candler county line Class A; Emanuel County,POINT (-82.24885999999999 32.38575)
2952,2005/07/14 00:00:00+00,-83.69085,34.68319,Report 9465: Witness watches tall biped cross her backyard Class A; White County,POINT (-83.69085 34.68319)
2953,1984/07/15 00:00:00+00,-84.2532,33.32442,Report 9712: Early evening encounter near Riverdale Class A; Clayton County,POINT (-84.25320000000001 33.32442)
2954,1998/05/23 00:00:00+00,-83.48067,34.74775,Report 9818: Hiker has nighttime sighting at Minnehaha Falls Class A; Rabun County,POINT (-83.48067 34.74775)
2955,1986/10/11 00:00:00+00,-82.1341,31.2439,Report 10874: Teenager observes animal hiding behind trees and finds footprint in the Clay Hills near Hoboken. Class A; Brantley County,POINT (-82.1341 31.2439)
2956,1976/10/08 00:00:00+00,-83.13654,31.24842,Report 14525: Evening encounter with fisherman laying catfish lines on the Alapaha River Class A; Berrien County,POINT (-83.13654 31.24842)
2957,2006/08/29 00:00:00+00,-84.7681,33.48295,Report 15457: Daylight sighting by hunter along powerline route near Newnan Class A; Coweta County,POINT (-84.7681 33.48295)
2958,1998/11/12 00:00:00+00,-81.436,32.0391,Report 17089: Night sighting through thermal viewer by soldier on Fort Stewart Class A; Liberty County,POINT (-81.43600000000001 32.0391)
2959,2006/06/16 00:00:00+00,-84.78979,33.80785,Report 18016: Nighttime sighting by motorists outside Hiram Class A; Paulding County,POINT (-84.78979 33.80785)
2960,2007/02/27 00:00:00+00,-84.97515,33.81029,Report 18044: Nighttime sighting by motorists on Hwy 101 near Hannah Swamp Class A; Paulding County,POINT (-84.97515 33.81029)
2961,1992/07/11 00:00:00+00,-84.1293,31.43265,Report 18707: Two incidents with two witnesses on Kinchafoonee Creek Class A; Lee County,POINT (-84.1293 31.43265)
2962,2006/09/01 00:00:00+00,-84.73846,34.1318,Report 19421: Nighttime sighting by truck driver near Red Top Mountain Class A; Bartow County,POINT (-84.73846 34.1318)
2963,2007/08/01 00:00:00+00,-84.5136,34.48287,Report 21193: Daylight sighting by motorist from Jimmy Witherow Bridge Class A; Whitfield County,POINT (-84.5136 34.48287)
2964,2007/09/08 00:00:00+00,-85.31646,34.42654,Report 21359: Morning sighting by fisherman near Rising Fawn Class A; Dade County,POINT (-85.31646000000001 34.42654)
2965,1980/07/01 00:00:00+00,-83.80404,34.64145,Report 21402: Daylight sighting by artifact hunter northwest of Cleveland Class A; White County,POINT (-83.80404 34.64145)
2966,2007/10/15 00:00:00+00,-84.383,34.39965,Report 23911: Nighttime sighting by motorists north of Canton Class A; Pickens County,POINT (-84.383 34.39965)
2967,2008/07/02 00:00:00+00,-83.26071,31.17384,"Report 24125: Man observes a large, hair-covered biped outside his garage south of Nashville Class A; Berrien County",POINT (-83.26071 31.17384)
2968,2001/10/15 00:00:00+00,-84.58501,34.8155,Report 25043: Campers see animal observing campsite in Cohutta Wilderness Class A; Murray County,POINT (-84.58501 34.8155)
2969,2000/06/01 00:00:00+00,-82.86789,34.06705,Report 26201: Family reports numerous incidents since 2000 Class A; Elbert County,POINT (-82.86789 34.06705)
2970,2009/06/28 00:00:00+00,-84.48006,34.31955,Report 26262: Couple witness creature crossing road north of Atlanta Class A; Cherokee County,POINT (-84.48005999999999 34.31955)
2971,2009/07/17 00:00:00+00,-84.5317,33.49565,Report 26313: Motorist has late night visual encounter near Tyrone  Class A; Fayette County,POINT (-84.5317 33.49565)
2972,2007/10/13 00:00:00+00,-84.73555,33.2706,Report 26352: Early evening sighting near Moreland Class A; Coweta County,POINT (-84.73555 33.2706)
2973,2009/10/07 00:00:00+00,-82.6386,30.83105,Report 26822: Late-night sighting by motorist couple between Homerville and Edith Class A; Clinch County,POINT (-82.6386 30.83105)
2974,2008/11/23 00:00:00+00,-81.64665,31.46641,Report 27072: Hunter has a late-afternoon encounter near the Altamaha River Class A; Wayne County,POINT (-81.64664999999999 31.46641)
2975,2010/01/12 00:00:00+00,-84.72352,34.8243,Report 27197: Adolescent child has early morning sighting near Chatsworth Class A; Murray County,POINT (-84.72351999999999 34.8243)
2976,2009/08/15 00:00:00+00,-83.66153,31.18562,Report 27300: Late-night roadside sighting by a young man outside of Moultrie Class A; Colquitt County,POINT (-83.66153 31.18562)
2977,1957/07/15 00:00:00+00,-83.55708,32.86288,Report 27888: Man recalls close encounter at dusk as a youth near Macon Class A; Bibb County,POINT (-83.55708 32.86288)
2978,2004/07/15 00:00:00+00,-81.61756,31.9853,Report 28526: Encounter by a squad on maneuvers while training at Fort Stewart Class A; Liberty County,POINT (-81.61756 31.9853)
2979,1993/05/15 00:00:00+00,-83.77811,34.7673,Report 28637: Two fisherman recall a daylight encounter north of Helen Class A; White County,POINT (-83.77811 34.7673)
2980,1994/05/15 00:00:00+00,-83.94456,34.84161,Report 29326: Memory told of a nighttime encounter at close range near Blairsville Class A; Union County,POINT (-83.94456 34.84161)
2981,2005/10/10 00:00:00+00,-85.18678,34.17521,Report 30004: Backyard nighttime sighting in a village outside Rome Class A; Floyd County,POINT (-85.18678 34.17521)
2982,1960/11/04 00:00:00+00,-85.02602,32.96854,Report 30135: Man recalls encounter with 7 foot tall creature on grandparents farm Class A; Troup County,POINT (-85.02602 32.96854)
2983,2004/10/22 00:00:00+00,-83.90588,33.34677,Report 31888: Scary encounters outside a rural home near Jackson Class A; Butts County,POINT (-83.90588 33.34677)
2984,1978/06/07 00:00:00+00,-84.08932,32.2462,Report 32435: Memories told of activity over several years at a family home near Oglethorpe Class A; Macon County,POINT (-84.08932 32.2462)
2985,1986/06/15 00:00:00+00,-83.61285,33.46372,Report 33115: Two witnesses recall sighting as teens near Monticello Class A; Jasper County,POINT (-83.61284999999999 33.46372)
2986,1976/06/15 00:00:00+00,-83.87177,34.36153,Report 36006: Man recalls multiple experiences (including a daylight sighting) as a youth near Gainesville Class A; Hall County,POINT (-83.87177 34.36153)
2987,2004/05/15 00:00:00+00,-84.83903,34.03528,Report 38870: LEO recalls his daylight sighting as a youth with his horses NW of Atlanta Class A; Paulding County,POINT (-84.83902999999999 34.03528)
2988,2012/07/15 00:00:00+00,-85.16238,34.05198,Report 38873: Dusk sighting in the middle of the road by a husband and wife while driving outside Cedartown Class A; Polk County,POINT (-85.16238 34.05198)
2989,2009/03/30 00:00:00+00,-83.71705,34.66467,Report 46328: Motorist has daylight sighting on GA-75 between Helen and Cleveland Class A; White County,POINT (-83.71705 34.66467)
2990,2011/10/19 00:00:00+00,-84.82338,33.94979,Report 48086: Motorist observes large ape-like creature in her headlights on Old Cartersville Rd. near Dallas Class A; Paulding County,POINT (-84.82338 33.94979)
2991,2016/12/03 00:00:00+00,-85.10207,33.81871,(New)            Report 56061: Nighttime sighting by a husband and wife driving near Rockmart Class A; Haralson County,POINT (-85.10207 33.81871)
2992,2014/11/08 00:00:00+00,-83.31311,34.8804,(New)            Report 57053: Fisherman has up-close daytime encounter with a hairy hominid near Clayton Class A; Rabun County,POINT (-83.31310999999999 34.8804)
2993,2005/11/25 00:00:00+00,-81.61264,32.98597,Report 12205: Late night sighting by motorists near GA/SC border Class A; Allendale County,POINT (-81.61264 32.98597)
2994,2013/08/24 00:00:00+00,-85.08995,34.24174,Report 44479: Possible encounter while fishing Lake Guntersville at night Class B; Jackson County,POINT (-85.08995 34.24174)
2995,1999/05/08 00:00:00+00,-84.68864,34.0474,Report 1865: Loud howling vocalizations heard by residents near Lake Alatoona Class B; Cobb County,POINT (-84.68864000000001 34.0474)
2996,1999/05/20 00:00:00+00,-84.7038,34.1226,Report 2093: Resident near Red Top Mountain State Park hears loud characteristic scream while working outside.  Class B; Bartow County,POINT (-84.7038 34.1226)
2997,1999/06/16 00:00:00+00,-84.6971,34.1088,Report 2094: Second report of scream by resident near Red Top Mountain State Park Class B; Bartow County,POINT (-84.69710000000001 34.1088)
2998,1974/04/30 00:00:00+00,-84.20175,33.97005,Report 2100: Witness recounts he and his friend's encounters with a strange creature along with strange sounds and footprint finds Class B; Gwinnett County,POINT (-84.20175 33.97005)
2999,1986/06/15 00:00:00+00,-84.43484,32.0321,Report 2278: Hunting party shadowed by footsteps after loud vocalization heard from treeline Class B; Sumter County,POINT (-84.43483999999999 32.0321)
3000,1998/08/04 00:00:00+00,-85.4034,34.66005,"Report 2589: Couple hear loud, reverberating screams, witness a large, bulky man-like figure in the moonlight near Pidgeon Mountain Class B; Walker County",POINT (-85.4034 34.66005)
3001,1987/09/01 00:00:00+00,-84.57616,34.36725,Report 3094: Teenager hears vocalization and has encounter with smelly creature outside window Class B; Cherokee County,POINT (-84.57616 34.36725)
3002,1995/06/15 00:00:00+00,-81.88995,31.9621,"Report 4109: Night time harassment of Army patrol on the west edge of Ft. Stewart, 5 miles NE of Glennville Class B; Tattnall County",POINT (-81.88995 31.9621)
3003,1965/06/15 00:00:00+00,-82.13665,33.4119,Report 4236: Man recalls a possible encounter as a teen at Fort Gordon Class B; Richmond County,POINT (-82.13665 33.4119)
3004,2003/10/02 00:00:00+00,-84.50055,34.1962,"Report 7004: Possible vocalizations, etc., heard near Canton Class B; Cherokee County",POINT (-84.50055 34.1962)
3005,2003/10/07 00:00:00+00,-85.3297,34.77525,Report 7088: Deer hunter hears strange screams and possible stalking near Pigeon Mountain Class B; Walker County,POINT (-85.3297 34.77525)
3006,1974/11/01 00:00:00+00,-85.39171,34.66029,Report 7464: Deer hunter describes possible stalking on Pigeon Mountain. Class B; Walker County,POINT (-85.39171 34.66029)
3007,1982/11/23 00:00:00+00,-82.2464,32.34705,Report 7575: Military man and wife experience loud howling and shaking of mobile home near the Ohoopee River  Class B; Emanuel County,POINT (-82.24639999999999 32.34705)
3008,2005/06/15 00:00:00+00,-83.8329,34.7064,Report 8880: Possible vocalization and camp stalking in Raven Cliffs Wilderness Area Class B; White County,POINT (-83.8329 34.7064)
3009,2004/07/15 00:00:00+00,-84.25755,32.80865,Report 9001: Possible howls heard near Thomaston Class B; Upson County,POINT (-84.25754999999999 32.80865)
3010,2007/01/16 00:00:00+00,-85.34145,34.69895,Report 11030: Cavers hears possilble vocalization on Pigeon Mountain Class B; Walker County,POINT (-85.34144999999999 34.69895)
3011,2005/11/25 00:00:00+00,-83.76585,34.66255,Report 13178: Vacationer hears possible vocalizations late at night southeast of Helen Class B; White County,POINT (-83.76585 34.66255)
3012,2006/07/05 00:00:00+00,-84.80283,33.81283,"Report 14887: Possible sighting, vocalizations, stalking, etc., near Sweetwater Creek Class B; Paulding County",POINT (-84.80283 33.81283)
3013,2006/07/26 00:00:00+00,-83.07575,31.0614,Report 15329: Man describes his father's sighting near Lakeland Class B; Lanier County,POINT (-83.07575 31.0614)
3014,2006/12/31 00:00:00+00,-83.77232,34.37537,Report 17249: Possible vocalizations and an approach to a residence outside Gainesville Class B; Hall County,POINT (-83.77231999999999 34.37537)
3015,1984/10/01 00:00:00+00,-85.3582,33.9844,Report 17308: Possible stalking of hunters on the AL state line near Cedartown GA Class B; Polk County,POINT (-85.3582 33.9844)
3016,2003/08/12 00:00:00+00,-82.77173,31.2137,Report 17477: Witness and family hear Mississippi type howl from wooded area near home Class B; Atkinson County,POINT (-82.77173000000001 31.2137)
3017,2007/02/15 00:00:00+00,-83.62215,34.71425,Report 17957: Mother and son experience multiple incidents in the Sautee-Nacoochee Valley Class B; Habersham County,POINT (-83.62215 34.71425)
3018,1999/08/13 00:00:00+00,-83.59509,34.4447,Report 18001: Possible vocalizations near Plunketts Road outside Buford Class B; Gwinnett County,POINT (-83.59509 34.4447)
3019,2007/03/24 00:00:00+00,-81.34159,32.13781,Report 18361: A group of four-wheelers experience a barrage of rocks and limbs on a late-night ride near Meldrim Class B; Effingham County,POINT (-81.34159 32.13781)
3020,2006/12/18 00:00:00+00,-85.15337,33.81461,Report 18377: Possible sighting by multiple witnesses on farm near Buchannan Class B; Haralson County,POINT (-85.15337 33.81461)
3021,1987/09/19 00:00:00+00,-81.47213,31.55762,Report 18439: Possible scream at Ft. Stewart Class B; Long County,POINT (-81.47213000000001 31.55762)
3022,2005/04/21 00:00:00+00,-84.6216,34.8983,Report 19129: Camper reports possible knocks in daylight near Conasauga River Class B; Murray County,POINT (-84.6216 34.8983)
3023,1979/10/15 00:00:00+00,-82.4975,33.89761,Report 21145: Man remembers unknown screaming animal passing underneath his deer stand before dawn on Clark Hill Lake Class B; Lincoln County,POINT (-82.4975 33.89761)
3024,2005/08/15 00:00:00+00,-85.10299,34.4826,Report 22813: Cyclist hears loud wood knocks in Chattahoochee National Forrest Class B; Floyd County,POINT (-85.10299000000001 34.4826)
3025,2005/07/03 00:00:00+00,-84.0354,34.6527,Report 23701: Vocalization heard at close range on Appalachian Trail (Gooch Mountain Shelter) Class B; Union County,POINT (-84.0354 34.6527)
3026,1990/10/20 00:00:00+00,-83.78375,34.78035,Report 23978: Possible encounters near the Upper Chattahoochee River Recreation Area Class B; White County,POINT (-83.78375 34.78035)
3027,1977/07/30 00:00:00+00,-84.02254,31.30062,"Report 24393: Man remembers a late night ""camp-circling"" along with several other young Marines outside of Albany Class B; Dougherty County",POINT (-84.02254000000001 31.30062)
3028,2009/02/22 00:00:00+00,-83.18237,34.94325,Report 25574: Witness spots sasquatch approaching camp near Warwoman Dell Class B; Rabun County,POINT (-83.18237000000001 34.94325)
3029,2009/03/15 00:00:00+00,-83.6746,34.70107,Report 25693: Husband and wife hear characteristic vocalizations in the Sautee-Nacoochee Valley Class B; White County,POINT (-83.6746 34.70107)
3030,2006/06/21 00:00:00+00,-84.79601,33.796,Report 26019: Public service officer hears unidentifiable screams and grunts near Hiram Class B; Paulding County,POINT (-84.79601 33.796)
3031,2007/11/15 00:00:00+00,-82.74675,31.30952,Report 26396: Possible daylight sighting of a juvenile sasquatch on all fours by a deer hunter near Axson Class B; Atkinson County,POINT (-82.74675000000001 31.30952)
3032,2011/03/11 00:00:00+00,-84.78122,30.79456,Report 28982: Wildlife enthusiast records moaning howls near Bainbridge Class B; Decatur County,POINT (-84.78122 30.79456)
3033,2011/06/20 00:00:00+00,-85.19659,34.17769,Report 29530: Possible wood knock responses and strange tracks found near Rome Class B; Floyd County,POINT (-85.19659 34.17769)
3034,2011/08/25 00:00:00+00,-83.57655,31.85605,Report 30483: Possible road crossing observed at dusk by a truck driver on I-75 south of Cordele Class B; Crisp County,POINT (-83.57655 31.85605)
3035,2011/09/28 00:00:00+00,-85.42266,34.62689,Report 30730: Hunter hears possible vocalizations as well as bipedal movement near Pigeon Mountain WMA Class B; Walker County,POINT (-85.42265999999999 34.62689)
3036,2011/08/27 00:00:00+00,-84.79704,34.06787,Report 32254: Marine veteran hears strange howls late at night near Acworth Class B; Paulding County,POINT (-84.79704 34.06787)
